,country,year,is_female,age,suicides_no,population,suicides/100kpopulation,gdp_for_year,gdp_per_capita,generation
27694,Uzbekistan,2001,True,1,176.0,2538466,6.93,11401351420.0,513.0,Millenials
27695,Uzbekistan,2001,True,2,109.0,1895215,5.75,11401351420.0,513.0,Generation X
27696,Uzbekistan,2001,True,4,40.0,881227,4.54,11401351420.0,513.0,Silent
27697,Uzbekistan,2001,True,3,93.0,2492917,3.73,11401351420.0,513.0,Boomers
27698,Uzbekistan,2001,False,0,64.0,3281449,1.95,11401351420.0,513.0,Millenials
27699,Uzbekistan,2001,True,0,18.0,3159562,0.57,11401351420.0,513.0,Millenials
27700,Uzbekistan,2002,False,3,398.0,2474921,16.08,9687951055.0,428.0,Boomers
27701,Uzbekistan,2002,False,2,288.0,1927000,14.95,9687951055.0,428.0,Generation X
27702,Uzbekistan,2002,False,5,17.0,123916,13.72,9687951055.0,428.0,Silent
27703,Uzbekistan,2002,False,4,100.0,789412,12.67,9687951055.0,428.0,Silent
27704,Uzbekistan,2002,False,1,325.0,2672936,12.16,9687951055.0,428.0,Millenials
27705,Uzbekistan,2002,True,5,14.0,230394,6.08,9687951055.0,428.0,Silent
27706,Uzbekistan,2002,True,2,107.0,1930142,5.54,9687951055.0,428.0,Generation X
27707,Uzbekistan,2002,True,1,141.0,2627925,5.37,9687951055.0,428.0,Millenials
27708,Uzbekistan,2002,True,3,91.0,2586025,3.52,9687951055.0,428.0,Boomers
27709,Uzbekistan,2002,True,4,27.0,877155,3.08,9687951055.0,428.0,Silent
27710,Uzbekistan,2002,False,0,49.0,3260824,1.5,9687951055.0,428.0,Millenials
27711,Uzbekistan,2002,True,0,19.0,3131606,0.61,9687951055.0,428.0,Millenials
27712,Uzbekistan,2003,False,3,385.0,2557625,15.05,10128112401.0,441.0,Boomers
27713,Uzbekistan,2003,False,2,259.0,1966790,13.17,10128112401.0,441.0,Generation X
27714,Uzbekistan,2003,False,4,100.0,790059,12.66,10128112401.0,441.0,Silent
27715,Uzbekistan,2003,False,5,13.0,134173,9.69,10128112401.0,441.0,Silent
27716,Uzbekistan,2003,False,1,235.0,2762675,8.51,10128112401.0,441.0,Millenials
27717,Uzbekistan,2003,True,1,151.0,2713618,5.56,10128112401.0,441.0,Millenials
27718,Uzbekistan,2003,True,2,99.0,1962726,5.04,10128112401.0,441.0,Generation X
27719,Uzbekistan,2003,True,5,10.0,237495,4.21,10128112401.0,441.0,Silent
27720,Uzbekistan,2003,True,4,31.0,877339,3.53,10128112401.0,441.0,Silent
27721,Uzbekistan,2003,True,3,77.0,2675118,2.88,10128112401.0,441.0,Boomers
27722,Uzbekistan,2003,False,0,45.0,3219722,1.4,10128112401.0,441.0,Millenials
27723,Uzbekistan,2003,True,0,11.0,3085543,0.36,10128112401.0,441.0,Millenials
27724,Uzbekistan,2004,False,3,350.0,2639741,13.26,12030023548.0,516.0,Boomers
27725,Uzbekistan,2004,False,2,234.0,2012929,11.62,12030023548.0,516.0,Generation X
27726,Uzbekistan,2004,False,4,84.0,792630,10.6,12030023548.0,516.0,Silent
27727,Uzbekistan,2004,False,1,237.0,2836903,8.35,12030023548.0,516.0,Millenials
27728,Uzbekistan,2004,False,5,9.0,145877,6.17,12030023548.0,516.0,Silent
27729,Uzbekistan,2004,True,1,137.0,2782222,4.92,12030023548.0,516.0,Millenials
27730,Uzbekistan,2004,True,5,10.0,247300,4.04,12030023548.0,516.0,Silent
27731,Uzbekistan,2004,True,2,69.0,2003119,3.44,12030023548.0,516.0,Generation X
27732,Uzbekistan,2004,True,3,70.0,2761019,2.54,12030023548.0,516.0,Boomers
27733,Uzbekistan,2004,True,4,18.0,880059,2.05,12030023548.0,516.0,Silent
27734,Uzbekistan,2004,False,0,29.0,3167129,0.92,12030023548.0,516.0,Millenials
27735,Uzbekistan,2004,True,0,4.0,3031913,0.13,12030023548.0,516.0,Millenials
27736,Uzbekistan,2005,False,3,362.0,2712283,13.35,14307509839.0,606.0,Boomers
27737,Uzbekistan,2005,False,4,94.0,808793,11.62,14307509839.0,606.0,Silent
27738,Uzbekistan,2005,False,2,238.0,2060925,11.55,14307509839.0,606.0,Generation X
27739,Uzbekistan,2005,False,5,13.0,154634,8.41,14307509839.0,606.0,Silent
27740,Uzbekistan,2005,False,1,184.0,2907415,6.33,14307509839.0,606.0,Millenials
27741,Uzbekistan,2005,True,1,114.0,2846661,4.0,14307509839.0,606.0,Millenials
27742,Uzbekistan,2005,True,2,69.0,2045225,3.37,14307509839.0,606.0,Generation X
27743,Uzbekistan,2005,True,3,79.0,2836489,2.79,14307509839.0,606.0,Boomers
27744,Uzbekistan,2005,True,5,7.0,255163,2.74,14307509839.0,606.0,Silent
27745,Uzbekistan,2005,True,4,21.0,896756,2.34,14307509839.0,606.0,Silent
27746,Uzbekistan,2005,False,0,30.0,3105255,0.97,14307509839.0,606.0,Millenials
27747,Uzbekistan,2005,True,0,10.0,2970748,0.34,14307509839.0,606.0,Millenials
27748,Uzbekistan,2009,False,3,404.0,3072025,13.15,33689223673.0,1332.0,Boomers
27749,Uzbekistan,2009,False,2,252.0,2295850,10.98,33689223673.0,1332.0,Generation X
27750,Uzbekistan,2009,False,4,81.0,985960,8.22,33689223673.0,1332.0,Silent
27751,Uzbekistan,2009,False,1,242.0,3176656,7.62,33689223673.0,1332.0,Millenials
27752,Uzbekistan,2009,True,1,186.0,3079271,6.04,33689223673.0,1332.0,Millenials
27753,Uzbekistan,2009,True,2,85.0,2313972,3.67,33689223673.0,1332.0,Generation X
27754,Uzbekistan,2009,False,5,7.0,192006,3.65,33689223673.0,1332.0,Silent
27755,Uzbekistan,2009,True,5,7.0,318983,2.19,33689223673.0,1332.0,Silent
27756,Uzbekistan,2009,True,3,65.0,3263931,1.99,33689223673.0,1332.0,Boomers
27757,Uzbekistan,2009,True,4,15.0,1105076,1.36,33689223673.0,1332.0,Silent
27758,Uzbekistan,2009,False,0,37.0,2805898,1.32,33689223673.0,1332.0,Generation Z
27759,Uzbekistan,2009,True,0,18.0,2678474,0.67,33689223673.0,1332.0,Generation Z
27760,Uzbekistan,2010,False,3,371.0,3142694,11.81,39332770929.0,1533.0,Generation X
27761,Uzbekistan,2010,False,2,235.0,2375259,9.89,39332770929.0,1533.0,Generation X
27762,Uzbekistan,2010,False,4,102.0,1036963,9.84,39332770929.0,1533.0,Silent
27763,Uzbekistan,2010,False,1,246.0,3208299,7.67,39332770929.0,1533.0,Millenials
27764,Uzbekistan,2010,True,1,208.0,3098743,6.71,39332770929.0,1533.0,Millenials
27765,Uzbekistan,2010,False,5,9.0,196160,4.59,39332770929.0,1533.0,Silent
27766,Uzbekistan,2010,True,2,93.0,2391172,3.89,39332770929.0,1533.0,Generation X
27767,Uzbekistan,2010,True,3,101.0,3339076,3.02,39332770929.0,1533.0,Generation X
27768,Uzbekistan,2010,False,0,48.0,2751752,1.74,39332770929.0,1533.0,Generation Z
27769,Uzbekistan,2010,True,5,5.0,322899,1.55,39332770929.0,1533.0,Silent
27770,Uzbekistan,2010,True,4,16.0,1161422,1.38,39332770929.0,1533.0,Silent
27771,Uzbekistan,2010,True,0,30.0,2627344,1.14,39332770929.0,1533.0,Generation Z
27772,Uzbekistan,2011,False,3,457.0,3204569,14.26,45915191189.0,1767.0,Generation X
27773,Uzbekistan,2011,False,2,271.0,2457050,11.03,45915191189.0,1767.0,Millenials
27774,Uzbekistan,2011,False,1,264.0,3211080,8.22,45915191189.0,1767.0,Millenials
27775,Uzbekistan,2011,True,1,248.0,3092119,8.02,45915191189.0,1767.0,Millenials
27776,Uzbekistan,2011,False,4,76.0,1086405,7.0,45915191189.0,1767.0,Boomers
27777,Uzbekistan,2011,True,2,139.0,2469295,5.63,45915191189.0,1767.0,Millenials
27778,Uzbekistan,2011,False,5,10.0,204956,4.88,45915191189.0,1767.0,Silent
27779,Uzbekistan,2011,True,3,78.0,3404363,2.29,45915191189.0,1767.0,Generation X
27780,Uzbekistan,2011,False,0,45.0,2710780,1.66,45915191189.0,1767.0,Generation Z
27781,Uzbekistan,2011,True,4,19.0,1218296,1.56,45915191189.0,1767.0,Boomers
27782,Uzbekistan,2011,True,5,5.0,330662,1.51,45915191189.0,1767.0,Silent
27783,Uzbekistan,2011,True,0,28.0,2588474,1.08,45915191189.0,1767.0,Generation Z
27784,Uzbekistan,2012,False,3,404.0,3273281,12.34,51821573338.0,1964.0,Generation X
27785,Uzbekistan,2012,False,4,133.0,1141487,11.65,51821573338.0,1964.0,Boomers
27786,Uzbekistan,2012,False,2,290.0,2548472,11.38,51821573338.0,1964.0,Millenials
27787,Uzbekistan,2012,True,1,333.0,3072826,10.84,51821573338.0,1964.0,Millenials
27788,Uzbekistan,2012,False,1,311.0,3199204,9.72,51821573338.0,1964.0,Millenials
27789,Uzbekistan,2012,False,5,15.0,213713,7.02,51821573338.0,1964.0,Silent
27790,Uzbekistan,2012,True,2,148.0,2556673,5.79,51821573338.0,1964.0,Millenials
27791,Uzbekistan,2012,True,3,89.0,3474788,2.56,51821573338.0,1964.0,Generation X
27792,Uzbekistan,2012,False,0,67.0,2701361,2.48,51821573338.0,1964.0,Generation Z
27793,Uzbekistan,2012,True,4,25.0,1283060,1.95,51821573338.0,1964.0,Boomers
27794,Uzbekistan,2012,True,5,4.0,338557,1.18,51821573338.0,1964.0,Silent
27795,Uzbekistan,2012,True,0,16.0,2578408,0.62,51821573338.0,1964.0,Generation Z
27796,Uzbekistan,2013,False,3,481.0,3346411,14.37,57690453461.0,2150.0,Generation X
27797,Uzbekistan,2013,False,2,328.0,2644648,12.4,57690453461.0,2150.0,Millenials
27798,Uzbekistan,2013,True,1,323.0,3039740,10.63,57690453461.0,2150.0,Millenials
27799,Uzbekistan,2013,False,1,320.0,3171202,10.09,57690453461.0,2150.0,Millenials
27800,Uzbekistan,2013,False,4,119.0,1202790,9.89,57690453461.0,2150.0,Boomers
27801,Uzbekistan,2013,False,5,13.0,221002,5.88,57690453461.0,2150.0,Silent
27802,Uzbekistan,2013,True,2,146.0,2647820,5.51,57690453461.0,2150.0,Millenials
27803,Uzbekistan,2013,True,3,99.0,3547895,2.79,57690453461.0,2150.0,Generation X
27804,Uzbekistan,2013,True,5,8.0,345180,2.32,57690453461.0,2150.0,Silent
27805,Uzbekistan,2013,False,0,61.0,2720938,2.24,57690453461.0,2150.0,Generation Z
27806,Uzbekistan,2013,True,4,21.0,1356298,1.55,57690453461.0,2150.0,Boomers
27807,Uzbekistan,2013,True,0,31.0,2595000,1.19,57690453461.0,2150.0,Generation Z
27808,Uzbekistan,2014,False,3,519.0,3421300,15.17,63067077179.0,2309.0,Generation X
27809,Uzbekistan,2014,False,2,318.0,2739150,11.61,63067077179.0,2309.0,Millenials
27810,Uzbekistan,2014,True,1,347.0,2992817,11.59,63067077179.0,2309.0,Millenials
27811,Uzbekistan,2014,False,4,144.0,1271111,11.33,63067077179.0,2309.0,Boomers
27812,Uzbekistan,2014,False,1,347.0,3126905,11.1,63067077179.0,2309.0,Millenials
27813,Uzbekistan,2014,False,5,17.0,224995,7.56,63067077179.0,2309.0,Silent
27814,Uzbekistan,2014,True,2,162.0,2735238,5.92,63067077179.0,2309.0,Millenials
27815,Uzbekistan,2014,True,3,107.0,3620833,2.96,63067077179.0,2309.0,Generation X
27816,Uzbekistan,2014,True,5,9.0,348465,2.58,63067077179.0,2309.0,Silent
27817,Uzbekistan,2014,False,0,60.0,2762158,2.17,63067077179.0,2309.0,Generation Z
27818,Uzbekistan,2014,True,0,44.0,2631600,1.67,63067077179.0,2309.0,Generation Z
27819,Uzbekistan,2014,True,4,21.0,1438935,1.46,63067077179.0,2309.0,Boomers
27820,Antigua and Barbuda,2020,False,0,0.0,92664,0.0,1370281481.0,13992.74448,Generation X
27821,Argentina,2020,False,0,39.0,45376763,0.0,389000000000.0,8579.017773,Generation X
27822,Armenia,2020,False,0,4.0,2805608,0.0,12641209802.0,4266.018074,Generation X
27823,Australia,2020,False,0,15.0,25655289,0.058467476,1330000000000.0,51692.84275,Generation X
27824,Austria,2020,False,0,2.0,8916864,0.02242941,433000000000.0,48586.80132,Generation X
27825,Belarus,2020,False,0,2.0,9379952,0.0,60258239056.0,6424.152176,Generation X
27826,Belgium,2020,False,0,2.0,11538604,0.0,522000000000.0,45159.34822,Generation X
27827,Brazil,2020,False,0,79.0,213196304,0.0,1440000000000.0,6796.844542,Generation X
27828,Brunei Darussalam,2020,False,0,2.0,441725,0.0,12005825770.0,27442.95383,Generation X
27829,Bulgaria,2020,False,0,2.0,6934015,0.0,69889347433.0,10079.20338,Generation X
27830,Canada,2020,False,0,15.0,38037204,0.0,1650000000000.0,43294.64816,Generation X
27831,Chile,2020,False,0,9.0,19300315,0.0,253000000000.0,13231.70421,Generation X
27832,"China, Hong Kong SAR",2020,False,0,39.0,1411100000,0.0,14700000000000.0,10434.77519,Generation X
27833,Colombia,2020,False,0,39.0,50930662,0.0,271000000000.0,5334.556042,Generation X
27834,Costa Rica,2020,False,0,1.0,5123105,0.019519413,61846895121.0,12140.85415,Generation X
27835,Croatia,2020,False,0,30.0,4047680,0.0,57203783203.0,14134.16268,Generation X
27836,Cuba,2020,False,0,4.0,11300698,0.0,107000000000.0,9477.852873,Generation X
27837,Cyprus,2020,False,0,2.0,1237537,0.0,24612646488.0,27527.84531,Generation X
27838,Czechia,2020,False,0,3.0,10697858,0.028042997,245000000000.0,22931.2746,Generation X
27839,Denmark,2020,False,0,0.0,5831404,0.0,356000000000.0,61063.31643,Generation X
27840,Dominican Republic,2020,False,0,44.0,10999664,0.0,78844702329.0,7268.19691,Generation X
27841,Ecuador,2020,False,0,44.0,17588595,0.250162108,98808010000.0,5600.389615,Generation X
27842,Egypt,2020,False,0,2.0,107465134,0.0,365000000000.0,3569.206841,Generation X
27843,El Salvador,2020,False,0,2.0,6292731,0.0,24638720000.0,3798.636521,Generation X
27844,Estonia,2020,False,0,1.0,1329522,0.075215002,30650285472.0,23027.027,Generation X
27845,Finland,2020,False,0,5.0,5529543,0.0,270000000000.0,48744.98813,Generation X
27846,Georgia,2020,False,0,3.0,3722716,0.080586325,15846489611.0,4266.690795,Generation X
27847,Germany,2020,False,0,15.0,83160871,0.018037329,3850000000000.0,46208.42947,Generation X
27848,Greece,2020,False,0,0.0,10698599,0.0,189000000000.0,17622.541,Generation X
27849,Grenada,2020,False,0,0.0,123663,0.0,1042100556.0,9261.551876,Generation X
27850,Guatemala,2020,False,0,9.0,16858333,0.053386061,77604632171.0,4603.339617,Generation X
27851,Hungary,2020,False,0,58.0,9750149,0.0,156000000000.0,15980.74089,Generation X
27852,Iceland,2020,False,0,2.0,366463,0.545757689,21718075725.0,59270.18005,Generation X
27853,Ireland,2020,False,0,2.0,4985382,0.0,426000000000.0,85267.76474,Generation X
27854,Israel,2020,False,0,2.0,9215100,0.0,407000000000.0,44168.94364,Generation X
27855,Italy,2020,False,0,7.0,59438851,0.0,1890000000000.0,31714.22095,Generation X
27856,Japan,2020,False,0,62.0,126261000,0.0,5060000000000.0,40193.25244,Generation X
27857,Jordan,2020,False,0,30.0,10928721,0.0,43697659296.0,4282.765825,Generation X
27858,Kazakhstan,2020,False,0,30.0,18755666,0.159951665,171000000000.0,9122.23343,Generation X
27859,Kuwait,2020,False,0,0.0,4360444,0.0,106000000000.0,24811.76971,Generation X
27860,Kyrgyzstan,2020,False,0,18.0,6579900,0.0,7735976273.0,1173.611304,Generation X
27861,Latvia,2020,False,0,0.0,1900449,0.0,33707320816.0,17726.25294,Generation X
27862,Lebanon,2020,False,0,1.0,5662923,0.0,31735217785.0,4649.547646,Generation X
27863,Lithuania,2020,False,0,1.0,2794885,0.035779647,56546957475.0,20233.64135,Generation X
27864,Luxembourg,2020,False,0,0.0,630419,0.0,73353132794.0,116014.6025,Generation X
27865,Maldives,2020,False,0,0.0,514438,0.0,3742769967.0,6924.105745,Generation X
27866,Malta,2020,False,0,0.0,515332,0.0,14647384608.0,27884.64283,Generation X
27867,Mauritius,2020,False,0,1.0,1265740,0.079005167,10920606198.0,8627.843157,Generation X
27868,Mexico,2020,False,0,154.0,125998302,0.122223869,1070000000000.0,8329.271313,Generation X
27869,Montenegro,2020,False,0,1.0,621306,0.0,4769860741.0,7677.152226,Generation X
27870,Netherlands,2020,False,0,5.0,17441500,0.028667259,914000000000.0,52397.11671,Generation X
27871,Nicaragua,2020,False,0,5.0,6755895,0.0,12621505383.0,1905.261152,Generation X
27872,North Macedonia,2020,False,0,0.0,2072531,0.0,12263710123.0,5917.262575,Generation X
27873,Panama,2020,False,0,1.0,4294396,0.0,53977036995.0,12509.83529,Generation X
27874,Paraguay,2020,False,0,10.0,6618695,0.0,35670301496.0,5001.07276,Generation X
27875,Peru,2020,False,0,44.0,33304756,0.0,202000000000.0,6126.87454,Generation X
27876,Philippines,2020,False,0,44.0,112190977,0.0,361000000000.0,3298.829586,Generation X
27877,Poland,2020,False,0,12.0,37899070,0.0,597000000000.0,15720.99466,Generation X
27878,Portugal,2020,False,0,0.0,10297081,0.0,229000000000.0,22176.29671,Generation X
27879,Puerto Rico,2020,False,0,1.0,3281538,0.0,103000000000.0,32290.92114,Generation X
27880,Republic of Korea,2020,False,0,17.0,311685,0.0,49600000000000.0,44475.18917,Generation X
27881,Republic of Moldova,2020,False,0,91.0,106290,0.0,1290000000000.0,1332.049211,Generation X
27882,Romania,2020,False,0,91.0,19265250,0.0,249000000000.0,12896.08862,Generation X
27883,Russian Federation,2020,False,0,79.0,144073139,0.0,1480000000000.0,10126.72179,Generation X
27884,Saint Vincent and the Grenadines,2020,False,0,0.0,16436120,0.0,24644234595.0,1471.830962,Generation X
27885,Serbia,2020,False,0,0.0,6899126,0.0,53335016425.0,7720.510572,Generation X
27886,Seychelles,2020,False,0,0.0,98462,0.0,1059886364.0,10764.42042,Generation X
27887,Singapore,2020,False,0,3.0,5685807,0.052762959,340000000000.0,59797.75218,Generation X
27888,Slovakia,2020,False,0,0.0,42310,0.0,105000000000.0,19266.51357,Generation X
27889,Slovenia,2020,False,0,0.0,2102419,0.0,53589609581.0,25517.33067,Generation X
27890,South Africa,2020,False,0,11.0,58801927,0.0,335000000000.0,5655.867654,Generation X
27891,Spain,2020,False,0,7.0,47365655,0.014778641,1280000000000.0,27063.19392,Generation X
27892,Sweden,2020,False,0,70.0,10353442,0.0,541000000000.0,52274.40879,Generation X
27893,Switzerland,2020,False,0,2.0,8638167,0.0,752000000000.0,87097.03645,Generation X
27894,Tajikistan,2020,False,0,322.0,9543207,0.0,8194150302.0,859.1379611,Generation X
27895,Thailand,2020,False,0,322.0,71475664,0.0,502000000000.0,7186.874092,Generation X
27896,Turkey,2020,False,0,18.0,84135428,0.0,720000000000.0,8536.43332,Generation X
27897,Ukraine,2020,False,0,33.0,44132049,0.0,155000000000.0,3724.938437,Generation X
27898,United Kingdom,2020,False,0,4.0,67081000,0.0,2760000000000.0,41059.16881,Generation X
27899,United States of America,2020,False,0,390.0,331501080,0.117646676,21000000000000.0,63593.44362,Generation X
27900,Uruguay,2020,False,0,3.0,3429086,0.0,53628827440.0,15438.41167,Generation X
27901,Uzbekistan,2020,False,0,60.0,34232050,0.0,59929951114.0,1750.697113,Generation X
27902,Antigua and Barbuda,2019,False,0,0.0,92117,0.0,1687533333.0,17376.64968,Generation X
27903,Argentina,2019,False,0,39.0,44938712,0.086784864,452000000000.0,10056.63794,Generation X
27904,Armenia,2019,False,0,0.0,2820602,0.0,13619291361.0,4604.646324,Generation X
27905,Australia,2019,False,0,10.0,25340217,0.039462961,1390000000000.0,54875.28596,Generation X
27906,Austria,2019,False,0,1.0,8879920,0.011261363,445000000000.0,50114.40111,Generation X
27907,Belarus,2019,False,0,2.0,9419758,0.0,64409647194.0,6837.717826,Generation X
27908,Belgium,2019,False,0,2.0,11488980,0.0,535000000000.0,46591.49161,Generation X
27909,Brazil,2019,False,0,87.0,211782878,0.041079808,1880000000000.0,8897.552966,Generation X
27910,Brunei Darussalam,2019,False,0,0.0,438048,0.0,13469422959.0,31085.96193,Generation X
27911,Bulgaria,2019,False,0,0.0,6975761,0.0,68915416142.0,9879.268533,Generation X
27912,Canada,2019,False,0,15.0,37601230,0.039892312,1740000000000.0,46338.34096,Generation X
27913,Chile,2019,False,0,9.0,19039485,0.0,279000000000.0,14741.7144,Generation X
27914,"China, Hong Kong SAR",2019,False,0,76.0,1407745000,0.0,14300000000000.0,10143.83817,Generation X
27915,Colombia,2019,False,0,76.0,50187406,0.151432413,323000000000.0,6424.979492,Generation X
27916,Costa Rica,2019,False,0,5.0,5084532,0.098337467,64072870932.0,12693.82796,Generation X
27917,Croatia,2019,False,0,1.0,4065253,0.024598715,62246206341.0,15311.7669,Generation X
27918,Cuba,2019,False,0,3.0,11316697,0.026509502,103000000000.0,9125.878679,Generation X
27919,Cyprus,2019,False,0,2.0,1228836,0.0,25758357775.0,29206.07672,Generation X
27920,Czechia,2019,False,0,3.0,10671870,0.028111287,252000000000.0,23660.14881,Generation X
27921,Denmark,2019,False,0,0.0,5814422,0.0,348000000000.0,59775.7351,Generation X
27922,Dominican Republic,2019,False,0,39.0,10881882,0.0,88941299734.0,8282.117131,Generation X
27923,Ecuador,2019,False,0,39.0,17343740,0.224864995,108000000000.0,6222.524653,Generation X
27924,Egypt,2019,False,0,7.0,105618671,0.006627616,303000000000.0,3019.092283,Generation X
27925,El Salvador,2019,False,0,2.0,6280217,0.0,26896660000.0,4167.730939,Generation X
27926,Estonia,2019,False,0,1.0,1326898,0.075363743,31045591753.0,23397.12001,Generation X
27927,Finland,2019,False,0,2.0,5521606,0.036221346,269000000000.0,48628.64176,Generation X
27928,Georgia,2019,False,0,2.0,3720161,0.053761114,17477255562.0,4697.983652,Generation X
27929,Germany,2019,False,0,11.0,83092962,0.013238185,3890000000000.0,46794.89929,Generation X
27930,Greece,2019,False,0,1.0,10721582,0.009326982,205000000000.0,19133.75776,Generation X
27931,Grenada,2019,False,0,0.0,122724,0.0,1212694407.0,10827.43529,Generation X
27932,Guatemala,2019,False,0,19.0,16604026,0.114430079,77020015201.0,4638.634943,Generation X
27933,Hungary,2019,False,0,1.0,9771141,0.010234219,164000000000.0,16735.65978,Generation X
27934,Iceland,2019,False,0,0.0,360563,0.0,24857740445.0,68941.46223,Generation X
27935,Ireland,2019,False,0,2.0,4934340,0.0,399000000000.0,80886.61574,Generation X
27936,Israel,2019,False,0,2.0,9054000,0.0,398000000000.0,43951.24773,Generation X
27937,Italy,2019,False,0,7.0,59729081,0.0,2010000000000.0,33641.63375,Generation X
27938,Japan,2019,False,0,47.0,126633000,0.037115128,5150000000000.0,40777.6087,Generation X
27939,Jordan,2019,False,0,31.0,10698683,0.0,44502895915.0,4405.487109,Generation X
27940,Kazakhstan,2019,False,0,31.0,18513673,0.167443813,182000000000.0,9812.595808,Generation X
27941,Kuwait,2019,False,0,0.0,4441100,0.0,136000000000.0,32373.25112,Generation X
27942,Kyrgyzstan,2019,False,0,8.0,6456200,0.123911899,8871026074.0,1374.032105,Generation X
27943,Latvia,2019,False,0,0.0,1913822,0.0,34308783825.0,17926.84159,Generation X
27944,Lebanon,2019,False,0,0.0,5781907,0.0,51953744507.0,7578.172368,Generation X
27945,Lithuania,2019,False,0,2.0,2794137,0.071578452,54697379017.0,19575.76848,Generation X
27946,Luxembourg,2019,False,0,0.0,620001,0.0,70195715496.0,113218.7133,Generation X
27947,Maldives,2019,False,0,0.0,504508,0.0,5607762625.0,10561.61351,Generation X
27948,Malta,2019,False,0,0.0,504062,0.0,15215714309.0,30186.19596,Generation X
27949,Mauritius,2019,False,0,0.0,1265711,0.0,14045808843.0,11097.16898,Generation X
27950,Mexico,2019,False,0,125.0,125085311,0.099931798,1270000000000.0,9950.45008,Generation X
27951,Montenegro,2019,False,0,0.0,622028,0.0,5542674317.0,8910.650834,Generation X
27952,Netherlands,2019,False,0,3.0,17344874,0.017296176,910000000000.0,52476.27325,Generation X
27953,Nicaragua,2019,False,0,4.0,6663924,0.060024694,12611218627.0,1926.699694,Generation X
27954,North Macedonia,2019,False,0,1.0,2076694,0.048153459,12606338449.0,6070.388054,Generation X
27955,Panama,2019,False,0,4.0,4232532,0.094506078,66984427150.0,15774.25494,Generation X
27956,Paraguay,2019,False,0,11.0,6530026,0.168452622,37906944075.0,5380.963322,Generation X
27957,Peru,2019,False,0,73.0,32824861,0.0,228000000000.0,7027.612207,Generation X
27958,Philippines,2019,False,0,73.0,110380804,0.066134688,377000000000.0,3485.340844,Generation X
27959,Poland,2019,False,0,11.0,37965475,0.028973693,597000000000.0,15732.20313,Generation X
27960,Portugal,2019,False,0,0.0,10286263,0.0,240000000000.0,23330.81729,Generation X
27961,Puerto Rico,2019,False,0,1.0,3193694,0.0,105000000000.0,32850.54861,Generation X
27962,Republic of Korea,2019,False,0,22.0,304404,7.227237487,51000000000000.0,45819.48008,Generation X
27963,Republic of Moldova,2019,False,0,2.0,106669,0.0,1410000000000.0,1489.822323,Generation X
27964,Romania,2019,False,0,2.0,19371648,0.010324367,250000000000.0,12899.34611,Generation X
27965,Russian Federation,2019,False,0,57.0,144406261,0.039471973,1690000000000.0,11497.64925,Generation X
27966,Saint Vincent and the Grenadines,2019,False,0,2.0,16000781,0.0,23306213742.0,1430.148259,Generation X
27967,Serbia,2019,False,0,2.0,6945235,0.028796722,51514222382.0,7417.203649,Generation X
27968,Seychelles,2019,False,0,0.0,97625,0.0,1582841059.0,16213.48076,Generation X
27969,Singapore,2019,False,0,3.0,5703569,0.052598645,374000000000.0,65640.70795,Generation X
27970,Slovakia,2019,False,0,1.0,41608,2.403383965,105000000000.0,19303.54566,Generation X
27971,Slovenia,2019,False,0,1.0,2088385,0.047883891,54178877606.0,25942.95477,Generation X
27972,South Africa,2019,False,0,11.0,58087055,0.0,388000000000.0,6624.761865,Generation X
27973,Spain,2019,False,0,4.0,47134837,0.008486292,1390000000000.0,29555.3157,Generation X
27974,Sweden,2019,False,0,70.0,10278887,0.0,534000000000.0,51939.42974,Generation X
27975,Switzerland,2019,False,0,2.0,8575280,0.0,732000000000.0,85334.51946,Generation X
27976,Tajikistan,2019,False,0,9.0,9337003,0.0,8300784857.0,890.5444024,Generation X
27977,Thailand,2019,False,0,9.0,71307763,0.012621347,544000000000.0,7817.009671,Generation X
27978,Turkey,2019,False,0,38.0,83481684,0.045518967,761000000000.0,9121.515167,Generation X
27979,Ukraine,2019,False,0,14.0,44386203,0.031541333,154000000000.0,3661.456204,Generation X
27980,United Kingdom,2019,False,0,9.0,66836327,0.013465731,2880000000000.0,43070.49836,Generation X
27981,United States of America,2019,False,0,339.0,328329953,0.103249794,21400000000000.0,65279.52903,Generation X
27982,Uruguay,2019,False,0,3.0,3428409,0.087504146,61231149881.0,17688.01501,Generation X
27983,Uzbekistan,2019,False,0,70.0,33580350,0.208455242,59907674027.0,1784.009816,Generation X
27984,Antigua and Barbuda,2018,False,0,0.0,91626,0.0,1605944444.0,16679.59166,Generation X
27985,Argentina,2018,False,0,34.0,44494502,0.076413935,525000000000.0,11795.15939,Generation X
27986,Armenia,2018,False,0,0.0,2836557,0.0,12457941907.0,4220.540321,Generation X
27987,Australia,2018,False,0,12.0,24966643,0.048064131,1430000000000.0,57180.7794,Generation X
27988,Austria,2018,False,0,1.0,8840521,0.011311551,455000000000.0,51461.43322,Generation X
27989,Belarus,2018,False,0,4.0,9438785,0.042378336,60031262269.0,6360.062473,Generation X
27990,Belgium,2018,False,0,2.0,11427054,0.017502324,543000000000.0,47519.5531,Generation X
27991,Brazil,2018,False,0,90.0,210166592,0.042823171,1920000000000.0,9151.381732,Generation X
27992,Brunei Darussalam,2018,False,0,0.0,434274,0.0,13567351175.0,31628.47626,Generation X
27993,Bulgaria,2018,False,0,1.0,7025037,0.0142348,66363422450.0,9446.700772,Generation X
